"['Gourmet impling jar', 11242, 1587823200000, 2721, 233, 0, 0, 2721, 233]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587825000000, 2665, 276, 0, 0, 2665, 276]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587826800000, 2666, 109, 0, 0, 2666, 109]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587828600000, 2712, 41, 2723, 30, 2685, 11]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587830400000, 2746, 1395, 2750, 1283, 2692, 112]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587832200000, 2739, 1174, 2736, 117, 2739, 1057]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587834000000, 2736, 460, 2736, 383, 2736, 77]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587835800000, 2737, 468, 2800, 3, 2736, 465]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587837600000, 2736, 1342, 0, 0, 2736, 1342]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587839400000, 2736, 1094, 0, 0, 2736, 1094]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587841200000, 2735, 263, 2778, 3, 2735, 260]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587843000000, 2731, 172, 0, 0, 2731, 172]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587844800000, 2692, 104, 0, 0, 2692, 104]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587846600000, 2709, 60, 2735, 2, 2709, 58]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587848400000, 2764, 1239, 2779, 1000, 2700, 239]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587850200000, 2735, 3129, 2736, 3120, 2703, 9]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
